26,0,0,2,1,-1,0,0
40,-4,0,3,1,1,0,1
39,18,0,2,1,1,0,1
50,139,0,1,0,1,0,1
41,0,0,2,1,1,0,1
51,1883,0,0,1,1,0,1
60,216,0,2,1,-1,0,-1
52,782,0,2,1,1,0,1
48,904,0,2,1,1,0,1
48,1705,0,0,1,1,0,1
39,47,0,3,1,1,0,0
47,176,0,2,1,1,0,0
40,1225,0,2,1,1,0,1
45,86,0,2,1,1,0,1
26,82,0,2,1,1,0,0
52,271,0,3,1,1,0,1
54,1378,0,2,1,1,0,1
54,184,0,3,0,1,0,1
50,0,0,1,0,1,0,1
35,0,0,2,1,1,0,1
44,1357,0,2,1,1,1,1
53,19,0,0,1,1,0,1
35,434,0,1,0,-1,0,0
60,92,0,2,1,1,0,-1
53,1151,0,2,1,1,0,-1
48,41,0,2,1,-1,0,1
34,51,0,2,1,1,0,1
54,214,0,2,1,1,0,1
51,1161,0,2,1,1,0,1
31,37,0,3,1,1,0,1
35,787,0,2,1,1,0,-1
35,59,0,2,1,1,0,1
38,253,0,2,1,1,0,1
36,211,0,3,1,1,0,1
58,235,0,1,1,-1,0,1
40,4384,0,0,1,1,0,-1
54,4080,0,2,0,1,0,1
34,53,0,2,1,1,1,0
31,0,0,3,1,1,0,0
51,2127,0,2,1,-1,0,1
33,377,0,3,1,1,0,1
55,73,0,3,1,1,0,1
42,445,0,2,1,1,0,1
34,243,0,2,1,1,0,1
33,307,0,2,1,1,0,0
38,155,0,2,1,1,0,1
50,173,0,3,0,1,1,-1
43,400,0,3,1,1,0,1
61,1428,0,1,1,1,0,-1
47,219,0,2,1,1,0,1
48,7,0,3,1,1,0,1
44,575,0,2,1,1,0,1
35,298,0,0,1,-1,0,0
35,0,0,2,1,1,0,1
50,5699,0,2,1,1,0,1
41,176,0,3,1,1,1,1
41,517,0,3,1,1,0,1
39,257,0,0,1,1,0,0
42,56,0,2,1,-1,0,1
38,-390,0,2,1,1,0,1
53,330,0,2,1,-1,0,1
59,195,0,1,0,1,0,-1
36,301,0,2,1,1,0,1
54,-41,0,1,1,1,0,1
40,483,0,3,1,1,0,1
47,28,0,0,0,0,0,1
53,13,0,0,0,-1,0,1
46,965,0,1,0,1,0,1
39,378,0,3,1,1,1,1
40,219,0,2,1,-1,0,1
28,324,0,1,1,1,0,1
35,-69,0,2,1,1,0,-1
55,0,0,2,0,-1,1,1
43,205,0,0,1,1,0,-1
48,278,0,1,1,1,0,1
58,1065,0,0,1,1,0,1
33,34,0,3,1,1,0,0
36,1033,0,0,0,1,0,1
53,1467,0,2,1,1,0,-1
47,-12,0,1,1,1,0,1
31,388,0,2,1,1,0,1
57,294,0,2,1,1,0,1
53,1827,0,0,0,1,0,1
55,627,0,1,1,1,0,1
45,25,0,1,1,1,0,1
53,315,0,2,1,1,0,-1
37,0,0,1,1,1,0,1
44,66,0,2,1,1,0,-1
49,-9,0,1,1,1,1,-1
46,349,0,2,1,1,1,1
43,100,0,0,1,1,0,1
38,0,0,2,0,1,0,1
43,434,0,2,1,1,0,1
49,3237,0,3,1,1,0,1
42,275,0,0,0,1,0,1
22,0,0,2,1,1,0,0
40,207,0,3,1,1,0,1
39,483,0,2,1,1,0,1
51,2248,0,2,1,1,0,1
49,428,0,2,1,1,0,1
53,0,0,2,1,1,1,1
34,0,0,2,1,1,0,0
33,140,0,2,1,1,0,-1
50,297,0,3,1,1,0,0
39,279,0,1,1,1,0,1
59,901,0,2,1,1,0,-1
30,2573,0,2,1,1,0,0
36,143,0,2,1,1,1,1
40,475,0,2,1,1,0,1
53,70,0,2,1,1,0,1
34,318,0,3,1,1,0,0
37,275,0,2,1,1,0,1
42,742,0,3,1,1,0,-1
41,236,0,1,1,1,0,1
30,25,0,3,1,-1,0,0
37,600,0,3,1,1,0,0
39,-349,0,2,1,1,0,-1
41,183,0,1,1,1,1,1
40,0,0,1,1,1,0,1
42,0,0,3,1,1,1,0
40,0,0,1,1,1,0,-1
57,1078,0,2,1,1,0,1
56,155,0,2,0,1,0,-1
37,190,0,2,1,1,0,1
59,319,0,2,1,-1,0,1
39,-185,0,2,1,1,0,-1
49,47,0,2,0,1,0,1
38,570,0,2,1,1,0,0
36,19,0,3,0,1,0,1
50,61,0,1,1,1,0,1
41,-62,0,2,1,1,1,1
54,258,0,3,0,1,0,1
58,76,0,1,1,1,0,1
30,0,0,2,1,1,0,0
33,352,0,2,1,1,0,0
47,368,0,2,1,1,0,1
50,339,0,3,1,1,0,0
32,1331,0,2,1,1,0,1
40,672,0,2,1,1,0,1
37,58,0,3,1,1,0,1
54,447,0,0,1,1,0,0
24,423,0,2,1,-1,0,0
54,0,0,3,0,1,0,1
34,19,0,2,1,1,0,1
56,13,0,1,1,1,0,-1
31,3,0,2,1,1,0,0
24,82,0,2,1,-1,0,0
42,28,0,1,1,1,0,-1
57,792,0,2,1,1,0,1
42,408,0,0,1,1,0,1
51,531,0,2,1,1,0,1
57,211,0,2,1,-1,0,1
36,62,0,2,1,1,0,0
53,257,0,0,1,1,0,1
50,1234,0,2,1,1,0,1
54,313,0,3,1,1,0,1
55,89,0,2,1,1,0,1
44,129,0,2,1,1,1,1
43,0,0,0,1,1,0,1
56,353,0,2,1,1,0,1
54,851,0,0,1,1,0,1
55,96,0,1,1,1,1,-1
37,398,0,2,1,1,1,-1
33,193,0,3,0,1,0,0
46,-358,0,2,1,1,0,1
36,539,0,2,1,1,1,1
51,0,0,2,1,1,0,0
40,0,0,1,0,-1,0,0
42,490,0,2,1,1,0,1
51,0,0,2,1,1,0,1
49,403,0,0,1,1,0,1
48,161,0,2,1,1,0,1
32,2558,0,3,0,1,0,-1
31,98,0,2,1,1,0,0
55,115,0,3,0,1,0,0
40,436,0,2,1,1,0,0
47,831,0,3,1,1,0,1
57,206,0,0,1,1,0,1
41,290,0,2,1,1,0,1
48,1,0,2,0,1,0,1
42,57,0,0,1,1,0,1
30,-457,0,2,1,1,0,0
58,1387,0,3,1,1,0,0
45,24598,0,3,1,1,0,-1
49,30,0,2,1,1,0,1
42,1022,0,2,1,1,0,0
53,56,0,2,1,1,1,1
51,-2,0,2,0,1,0,0
32,121,0,2,1,1,0,0
41,842,0,2,1,1,0,0
43,693,0,2,1,1,0,-1
40,-333,0,2,1,1,0,-1
50,1533,0,1,1,1,0,1
34,46,0,3,1,1,0,1
53,18,0,0,0,1,0,1
45,44,0,2,1,1,0,1
39,-100,0,1,1,1,0,1
44,510,0,3,1,1,0,1
55,685,0,3,1,1,0,1
46,187,0,3,1,1,0,0
45,66,0,2,1,1,0,1
34,560,0,2,1,1,0,1
36,0,0,2,1,1,0,1
59,27,0,0,0,0,0,-1
31,12,0,2,1,1,0,0
44,34,0,2,1,1,0,0
33,1068,0,3,1,1,0,0
40,211,0,2,1,1,0,1
46,377,0,3,1,1,0,0
48,263,0,3,1,1,0,1
42,1263,0,2,1,1,0,1
27,8,0,2,1,1,0,1
48,126,0,2,1,1,1,1
59,230,0,2,1,1,0,1
46,841,0,3,1,1,0,1
38,308,0,2,1,1,0,-1
43,1,0,3,1,1,0,-1
38,86,0,3,1,1,0,-1
23,157,0,2,1,-1,0,0
34,22,0,2,1,1,0,1
38,46,0,2,1,1,1,1
37,1293,0,2,0,1,0,1
25,122,0,2,1,1,0,0
48,131,0,0,1,1,0,1
49,143,0,2,1,1,0,0
38,393,0,2,0,1,0,0
43,98,0,1,1,1,0,1
33,0,0,3,1,1,0,1
55,224,0,2,1,1,0,1
38,757,0,2,1,1,0,1
49,245,0,2,1,1,1,1
40,8486,0,2,0,1,0,1
43,350,0,0,0,1,0,1
38,20,0,2,1,1,0,1
58,1667,0,2,1,1,1,1
57,345,0,0,1,1,0,1
32,10,0,2,1,-1,0,1
56,830,0,3,1,1,1,1
58,29,0,0,1,1,0,-1
60,545,0,2,1,-1,0,-1
37,8730,0,3,1,1,0,1
46,477,0,3,1,1,0,-1
27,4,0,2,1,1,0,1
43,1205,0,2,1,1,0,1
32,0,0,2,1,1,1,0
40,263,0,2,1,1,0,0
38,1,0,2,0,1,0,1
34,283,0,2,0,1,1,1
47,206,0,1,1,1,0,1
42,17,0,1,1,1,0,1
48,141,0,2,1,1,1,1
29,16,0,3,1,1,0,0
50,206,0,2,1,1,0,1
52,7,0,0,0,1,0,1
50,0,0,3,0,1,0,1
58,0,0,3,0,-1,0,1
46,1927,0,1,1,1,0,-1
38,284,0,2,1,1,0,1
46,1660,0,2,1,1,0,1
32,406,0,2,1,1,0,0
51,230,0,1,1,1,0,1
39,-25,0,2,1,1,0,0
48,182,0,2,1,1,0,1
36,1169,0,3,1,1,0,1
34,67,0,2,1,1,0,-1
40,77,0,2,0,1,0,1
43,0,0,2,1,-1,0,1
52,55,0,1,1,1,1,-1
33,72,0,2,1,1,0,1
49,163,0,3,1,1,0,0
32,151,0,3,1,1,0,0
39,113,0,2,1,1,0,0
40,0,0,2,1,1,0,1
38,9,0,3,1,1,0,0
43,375,0,2,1,1,0,1
39,1142,0,2,1,1,0,1
54,2102,0,1,1,1,0,1
38,4325,0,3,1,1,0,0
40,217,0,2,1,1,0,1
55,131,0,2,1,1,0,1
42,1680,0,3,1,1,0,1
39,0,0,2,1,1,0,1
40,46,0,1,1,1,0,1
32,320,0,2,1,1,0,1
55,183,0,2,1,1,0,1
45,39,0,2,0,1,0,1
35,560,0,3,1,1,0,0
58,469,0,2,0,1,0,-1
35,530,0,2,1,1,0,1
49,61,0,1,1,1,0,1
34,242,0,3,1,1,0,0
36,139,0,2,1,1,0,1
24,0,0,2,1,1,0,0
34,367,0,2,1,1,0,1
51,228,0,2,1,1,0,-1
39,45248,0,0,1,1,0,0
50,-84,0,0,1,1,0,1
32,310,0,2,1,1,0,0
42,132,0,0,1,1,0,1
50,797,0,2,1,1,0,1
40,71,0,2,0,1,0,1
46,2,0,0,1,1,0,-1
37,231,0,3,1,1,1,1
34,270,0,2,1,1,1,1
44,274,0,2,1,1,1,1
40,-109,0,2,1,1,1,0
37,1,0,2,1,1,0,1
33,-60,0,2,0,1,0,0
35,89,0,2,1,1,0,1
58,-11,0,2,0,1,0,-1
39,0,0,1,1,1,0,1
43,-509,0,2,1,1,0,1
39,408,0,1,1,-1,0,1
36,58,0,1,1,1,0,0
57,1640,0,2,0,-1,1,0
36,20,0,2,1,1,0,0
50,71,0,1,1,1,0,1
55,52,0,2,1,1,0,1
44,292,0,3,1,1,0,1
44,424,0,2,1,1,0,-1
39,109,0,1,1,1,0,0
46,1044,0,0,1,1,0,1
39,983,0,2,1,1,0,1
34,869,0,2,0,1,0,1
40,668,0,1,1,1,0,1
50,964,0,3,1,1,0,1
31,301,0,2,1,1,0,0
37,140,0,2,1,1,0,0
39,1877,0,2,1,1,0,0
51,1127,0,1,1,1,0,1
41,871,0,2,1,1,0,1
41,767,0,2,1,1,1,1
43,0,0,2,0,1,0,1
30,209,0,2,1,1,0,0
54,0,0,1,0,1,0,-1
43,110,0,2,1,1,1,-1
59,-76,0,3,1,1,1,-1
47,178,0,0,1,1,0,1
40,-66,0,1,1,1,0,1
32,0,0,2,1,1,0,1
29,1,0,2,1,1,0,1
36,0,0,2,1,1,0,1
55,5345,0,3,0,-1,0,1
30,-209,0,2,1,1,0,-1
39,0,0,2,1,1,0,0
39,42,0,2,1,1,0,-1
50,41,0,2,1,1,0,-1
44,-99,0,2,1,1,0,1
37,17,0,2,1,1,0,0
46,276,0,1,1,1,1,1
32,-170,0,0,0,1,0,0
37,230,0,3,1,1,1,0
29,9,0,2,1,1,0,1
41,946,0,2,1,1,0,1
45,1297,0,1,1,1,0,1
57,-331,0,2,1,-1,0,-1
48,44,0,2,1,1,0,0
60,15,0,2,0,-1,0,1
26,712,0,2,1,1,0,0
58,5435,0,2,1,-1,0,1
34,507,0,2,1,1,0,1
55,387,0,2,1,-1,0,-1
41,0,0,1,1,1,1,1
50,1716,0,2,1,1,0,-1
49,167,0,2,1,1,1,1
44,40,0,0,0,1,1,1
44,148,0,1,1,1,0,1
31,17,0,2,1,1,1,1
34,1011,0,3,1,1,0,0
46,1527,0,0,1,1,0,0
42,744,0,3,0,1,0,1
52,484,0,2,1,1,0,1
29,0,0,3,1,1,0,0
53,136,0,1,1,-1,0,1
43,1335,0,2,1,1,0,1
38,517,0,2,1,1,0,1
46,459,0,3,1,1,0,1
48,549,0,0,1,1,0,-1
30,83,0,2,1,1,1,-1
44,213,0,1,0,1,0,1
31,203,0,1,1,1,0,1
42,518,0,2,1,1,0,0
40,3877,0,3,1,1,0,0
52,1236,0,2,1,1,0,1
45,756,0,2,1,1,0,-1
48,157,0,2,1,1,0,1
45,-66,0,1,1,1,0,1
34,245,0,0,1,1,0,1
34,-144,0,1,1,1,0,1
46,71,0,2,1,1,0,1
49,505,0,2,1,1,0,-1
50,249,0,1,1,1,0,1
34,0,0,2,1,1,0,0
40,11,0,2,1,-1,0,0
36,639,0,2,1,1,0,1
59,124,0,0,1,1,0,-1
45,82,0,2,1,1,0,1
36,107,0,3,1,1,0,1
56,473,0,2,1,1,0,1
42,372,0,2,1,1,1,-1
30,46,0,2,1,1,0,1
30,34,0,3,1,-1,0,0
47,935,0,0,1,1,0,1
33,-10,0,2,1,1,0,1
36,-106,0,2,1,1,0,1
39,471,0,1,1,1,0,-1
56,778,0,2,1,1,0,-1
39,170,0,0,1,1,0,-1
42,315,0,2,1,1,0,1
52,3165,0,2,0,1,0,1
36,131,0,2,1,1,0,-1
35,204,0,2,1,1,0,1
47,83,0,2,1,1,0,1
59,0,0,2,1,1,1,-1
57,5431,0,1,1,1,1,1
38,1759,0,0,1,1,0,1
46,-125,0,2,1,-1,0,1
34,0,0,2,0,1,0,1
28,5090,0,2,1,1,0,0
38,573,0,0,1,1,0,1
56,1602,0,2,1,1,0,1
41,-137,0,1,1,1,1,0
52,0,0,0,0,1,0,1
54,193,0,2,0,1,0,1
61,195,0,2,1,-1,1,1
53,288,0,2,0,1,0,1
47,19,0,2,1,1,0,1
53,25,0,1,1,1,0,1
46,216,0,2,1,1,0,1
39,190,0,1,1,1,1,-1
56,99,0,2,1,1,0,-1
55,2298,0,1,1,1,0,-1
44,17,0,3,1,1,0,1
37,0,0,1,1,1,0,1
35,0,0,1,1,1,0,1
55,840,0,2,1,1,0,1
37,358,0,2,1,1,0,1
30,0,0,2,1,1,0,0
37,-325,0,1,1,1,1,1
36,-15,0,2,1,1,0,0
38,581,0,2,1,1,0,1
41,4070,0,1,1,1,0,-1
48,74,0,2,0,-1,1,1
55,141,0,2,1,1,0,-1
28,89,0,2,0,1,0,-1
54,0,0,2,1,1,0,1
30,450,0,2,0,1,0,1
48,310,0,3,0,1,0,1
31,0,0,2,1,1,0,1
38,384,0,2,1,1,0,1
37,395,0,2,1,1,0,1
37,-118,0,0,1,1,0,0
56,5,0,1,1,1,1,1
51,50,0,2,1,1,1,1
39,285,0,2,1,1,1,1
49,15,0,0,0,1,0,1
51,653,0,1,1,1,1,1
43,918,0,2,1,1,0,1
32,243,0,2,1,1,1,1
29,405,0,3,1,1,0,0
48,1328,0,3,1,1,0,-1
55,255,0,1,1,1,0,1
53,3397,0,2,1,1,0,1
47,2106,0,0,1,1,0,1
39,2877,0,3,1,1,0,1
31,60,0,3,1,1,1,0
39,2226,0,1,1,1,0,1
40,2880,0,1,1,1,0,1
40,-5,0,0,1,1,0,0
48,147,0,2,0,1,0,1
33,7,0,2,1,1,1,-1
40,109,0,2,1,1,0,1
59,-119,0,1,1,-1,0,1
30,484,0,2,1,1,0,1
31,1852,0,3,1,1,0,0
35,533,0,2,1,-1,0,1
54,21,0,2,1,1,0,-1
34,2434,0,0,1,1,0,0
32,90,0,2,1,1,1,1
56,4246,0,0,1,1,0,-1
32,395,0,3,1,1,0,0
42,15,0,1,1,1,0,1
33,85,0,3,0,1,0,1
52,-184,0,3,1,1,1,1
52,660,0,2,0,1,0,1
52,-183,0,1,1,1,0,-1
30,1144,0,2,1,-1,0,-1
44,1,0,2,1,1,0,-1
35,69,0,2,1,1,1,1
55,220,0,2,1,1,0,0
33,332,0,1,1,1,0,1
37,240,0,2,1,1,0,0
42,0,0,2,1,1,0,0
43,0,0,2,1,-1,0,1
38,898,0,3,1,1,0,1
37,123,0,2,1,1,1,1
31,252,0,2,1,-1,0,0
41,65,0,3,1,1,0,1
41,-366,0,2,1,1,1,1
29,209,0,2,1,-1,0,0
38,221,0,2,1,1,0,0
44,4,0,3,1,1,0,-1
39,104,0,2,1,1,0,1
28,312,0,2,1,1,0,0
33,-349,0,2,1,1,0,1
41,4,0,0,0,1,0,1
40,-322,0,1,1,1,1,1
29,-150,0,2,1,1,0,1
38,1349,0,0,1,1,0,1
32,281,0,3,1,1,0,1
45,1259,0,2,1,1,0,1
33,101,0,2,1,1,0,0
34,848,0,2,1,1,0,1
41,89,0,0,1,1,0,1
41,140,0,2,1,1,0,1
35,148,0,2,1,1,0,0
40,200,0,2,1,1,0,0
60,46,0,1,1,1,0,1
47,201,0,2,1,1,0,-1
46,530,0,1,1,1,0,1
31,0,0,2,1,1,0,0
49,1,0,2,1,1,0,1
29,43,0,2,1,1,0,1
31,-173,0,3,1,1,0,0
38,389,0,3,1,1,0,1
37,215,0,1,1,1,1,1
35,-131,0,2,1,1,0,1
31,783,0,2,1,1,0,0
41,0,0,2,1,1,0,1
46,80,0,0,1,1,0,1
40,105,0,2,1,1,0,-1
29,182,0,2,1,1,1,1
49,82,0,2,1,1,0,1
42,0,0,3,1,1,0,1
54,510,0,2,1,1,0,1
40,242,0,3,1,1,0,0
53,244,0,2,1,1,1,1
49,92,0,3,1,1,0,1
40,0,0,1,1,1,0,1
29,948,0,2,1,-1,0,0
36,23,0,1,1,1,0,1
37,710,0,2,1,1,0,1
39,1205,0,2,1,1,0,1
36,368,0,2,1,1,1,1
44,1631,0,3,1,1,0,1
40,6,0,2,1,1,0,1
49,26,0,2,1,1,0,1
30,-48,0,0,1,1,0,0
57,2142,0,3,1,1,0,1
24,77,0,2,1,1,1,0
46,401,0,0,1,1,0,1
33,21,0,2,0,1,0,1
43,0,0,2,1,1,0,-1
43,-497,0,2,1,1,0,0
40,369,0,1,0,1,0,-1
44,78,0,0,1,1,0,0
35,226,0,3,1,1,1,0
47,503,0,2,1,1,0,1
33,372,0,2,1,1,0,1
31,0,0,2,1,1,1,1
40,0,0,2,1,1,0,-1
36,125,0,3,1,1,0,1
56,4,0,1,1,-1,0,-1
40,419,0,0,1,1,0,0
41,322,0,2,1,1,0,-1
53,303,0,2,1,-1,0,1
39,607,0,2,1,1,0,1
44,579,0,2,1,1,0,-1
38,3047,0,2,1,1,0,1
54,83,0,2,1,1,0,-1
58,68,0,3,1,1,0,1
52,58,0,1,1,1,0,1
28,251,0,2,1,1,0,0
36,688,0,2,1,1,0,1
60,364,0,1,1,-1,0,1
42,55,0,2,1,1,0,-1
42,101,0,2,1,1,0,1
44,105,0,3,1,1,0,1
51,325,0,1,1,1,0,-1
49,198,0,1,1,1,0,1
47,209,0,0,1,1,0,1
37,183,0,2,1,1,0,1
34,105,0,3,1,1,0,1
35,109,0,2,1,1,0,1
35,376,0,2,1,1,1,0
40,-7,0,1,1,1,0,1
55,0,0,2,0,1,0,1
55,143,0,2,1,-1,0,1
35,550,0,3,1,1,0,0
57,162,0,1,1,1,0,1
53,115,0,3,1,1,0,1
41,512,0,1,1,1,0,1
57,807,0,0,1,1,0,1
45,248,0,0,1,1,0,1
43,1211,0,1,1,1,0,1
56,7,0,0,0,1,0,1
31,281,0,3,1,1,0,1
37,88,0,2,1,1,0,0
30,32,0,3,1,1,0,1
30,115,0,2,1,1,0,0
54,254,0,2,1,1,0,1
36,144,0,3,1,1,0,1
55,383,0,3,0,-1,0,1
37,569,0,2,1,1,1,0
38,0,0,2,1,1,0,1
48,3754,0,2,1,1,0,1
55,6920,0,3,1,1,0,-1
59,307,0,2,1,1,1,1
37,-421,0,2,1,1,0,1
33,60,0,2,0,1,0,-1
44,67,0,1,1,1,0,1
57,402,0,2,1,1,0,1
30,800,0,3,0,1,0,0
42,239,0,3,1,1,1,1
51,421,0,2,1,1,0,-1
44,161,0,2,1,1,0,-1
46,289,0,2,0,1,0,1
29,110,0,2,1,-1,0,0
39,245,0,1,1,1,0,1
42,0,0,2,1,1,0,1
50,156,0,1,1,1,0,1
42,0,0,2,1,1,0,0
39,20,0,2,1,1,0,1
55,92,0,3,1,1,0,0
46,89,0,2,1,1,0,1
42,166,0,2,1,1,0,1
45,103,0,3,1,1,0,1
43,-454,0,1,1,1,0,1
42,445,0,2,1,1,0,1
30,4,0,2,0,1,0,1
47,1001,0,2,1,1,0,1
51,-69,0,2,1,1,0,-1
38,42,0,2,1,1,0,0
57,1617,0,0,1,1,0,1
42,221,0,3,1,1,0,-1
32,210,0,2,1,1,1,-1
46,0,0,3,0,1,0,1
29,185,0,3,1,-1,0,0
59,836,0,2,1,-1,0,1
32,301,0,2,1,1,0,0
44,503,0,1,1,1,0,1
40,407,0,1,1,-1,0,1
31,53,0,2,1,1,0,0
46,2303,0,3,1,1,0,1
43,144,0,3,1,1,0,1
34,205,0,2,1,1,0,1
39,305,0,3,1,1,0,1
30,251,0,2,1,1,1,-1
56,0,0,2,1,-1,0,1
29,8,0,2,0,1,0,1
40,139,0,2,1,1,0,-1
36,184,0,2,1,1,0,1
37,238,0,2,1,1,0,0
35,0,0,2,0,1,0,1
35,0,0,1,1,1,0,1
47,222,0,1,1,1,0,1
31,414,0,2,1,1,0,1
56,223,0,1,1,-1,0,0
57,197,0,2,0,1,0,1
36,-251,0,2,1,1,0,1
45,-139,0,2,1,1,0,-1
47,733,0,0,1,1,0,1
29,0,0,3,1,1,0,0
57,1,0,2,0,1,0,1
45,97,0,1,1,1,0,1
31,435,0,1,1,1,0,0
31,0,0,3,1,1,0,-1
37,147,0,3,0,1,0,0
30,3,0,3,1,1,0,0
58,1109,0,2,1,1,1,-1
33,404,0,2,1,1,0,1
39,981,0,1,1,1,0,1
33,95,0,1,1,1,0,0
34,302,0,2,1,1,0,1
36,-290,0,2,1,1,1,-1
37,259,0,2,1,1,0,0
35,527,0,2,1,1,1,1
55,102,0,2,1,-1,0,1
34,872,0,3,1,1,0,0
40,490,0,3,1,1,0,-1
42,19,0,1,1,1,0,0
37,16,0,2,1,1,0,1
42,386,0,3,1,1,0,1
35,539,0,2,1,1,0,0
44,-329,0,2,1,1,0,-1
30,-174,0,2,1,1,0,0
45,68,0,2,1,1,0,1
35,-532,0,0,1,1,0,0
36,0,0,2,1,1,0,-1
49,64,0,2,1,1,0,1
31,1415,0,2,1,1,0,0
31,147,0,2,1,1,0,0
39,72,0,2,1,1,0,1
37,-196,0,2,1,1,0,0
33,716,0,1,1,1,0,1
37,0,0,3,1,1,0,1
42,-246,0,2,1,1,0,1
56,-203,0,2,1,1,0,1
37,245,0,2,1,1,1,0
36,342,0,2,1,1,0,0
