215,5,-1,0,0
337,5,-1,0,0
278,5,-1,0,0
188,5,-1,0,0
174,5,-1,0,0
226,5,-1,0,0
190,5,-1,0,0
111,5,-1,0,0
164,5,-1,0,0
157,5,-1,0,0
46,5,-1,0,0
374,5,-1,0,0
349,5,-1,0,0
325,5,-1,0,0
233,5,-1,0,0
531,5,-1,0,0
153,5,-1,0,0
80,5,-1,0,0
232,5,-1,0,0
118,5,-1,0,0
190,5,-1,0,0
918,5,-1,0,0
238,5,-1,0,0
82,5,-1,0,0
198,5,-1,0,0
160,5,-1,0,0
211,5,-1,0,0
120,5,-1,0,0
136,5,-1,0,0
269,5,-1,0,0
157,5,-1,0,0
128,5,-1,0,0
211,5,-1,0,0
267,5,-1,0,0
371,5,-1,0,0
288,5,-1,0,0
221,5,-1,0,0
427,5,-1,0,0
310,5,-1,0,0
158,5,-1,0,0
604,5,-1,0,0
198,5,-1,0,0
145,5,-1,0,0
247,5,-1,0,0
179,5,-1,0,0
73,5,-1,0,0
263,5,-1,0,0
13,5,-1,0,0
79,5,-1,0,0
416,5,-1,0,0
162,5,-1,0,0
129,5,-1,0,0
150,5,-1,0,0
43,5,-1,0,0
191,5,-1,0,0
26,5,-1,0,0
250,5,-1,0,0
146,5,-1,0,0
416,5,-1,0,0
121,5,-1,0,0
114,5,-1,0,0
289,5,-1,0,0
225,5,-1,0,0
123,5,-1,0,0
130,5,-1,0,0
161,5,-1,0,0
149,5,-1,0,0
268,5,-1,0,0
259,5,-1,0,0
26,5,-1,0,0
153,5,-1,0,0
424,5,-1,0,0
179,5,-1,0,0
97,5,-1,0,0
383,5,-1,0,0
440,5,-1,0,0
23,5,-1,0,0
195,5,-1,0,0
1297,5,-1,0,0
87,5,-1,0,0
427,5,-1,0,0
189,5,-1,0,0
195,5,-1,0,0
179,5,-1,0,0
179,5,-1,0,0
69,5,-1,0,0
105,5,-1,0,0
266,5,-1,0,0
524,5,-1,0,0
96,5,-1,0,0
155,5,-1,0,0
162,5,-1,0,0
352,5,-1,0,0
76,5,-1,0,0
154,5,-1,0,0
310,5,-1,0,0
390,5,-1,0,0
369,5,-1,0,0
112,5,-1,0,0
341,5,-1,0,0
79,5,-1,0,0
140,5,-1,0,0
315,5,-1,0,0
262,5,-1,0,0
174,5,-1,0,0
138,5,-1,0,0
526,5,-1,0,0
135,5,-1,0,0
36,5,-1,0,0
1906,5,-1,0,0
219,5,-1,0,0
147,5,-1,0,0
407,5,-1,0,0
121,5,-1,0,0
209,5,-1,0,0
92,5,-1,0,0
208,5,-1,0,0
193,5,-1,0,0
144,5,-1,0,0
65,5,-1,0,0
339,5,-1,0,0
285,5,-1,0,0
231,5,-1,0,0
168,5,-1,0,0
278,5,-1,0,0
389,5,-1,0,0
158,5,-1,0,0
145,5,-1,0,0
78,5,-1,0,0
142,5,-1,0,0
87,5,-1,0,0
147,5,-1,0,0
289,5,-1,0,0
703,5,-1,0,0
170,5,-1,0,0
802,5,-1,0,0
381,5,-1,0,0
218,5,-1,0,0
57,5,-1,0,0
304,5,-1,0,0
241,5,-1,0,0
230,5,-1,0,0
262,5,-1,0,0
392,5,-1,0,0
201,5,-1,0,0
145,5,-1,0,0
252,5,-1,0,0
235,5,-1,0,0
235,5,-1,0,0
328,5,-1,0,0
116,5,-1,0,0
246,5,-1,0,0
293,5,-1,0,0
37,5,-1,0,0
132,5,-1,0,0
530,5,-1,0,0
175,5,-1,0,0
524,5,-1,0,0
29,5,-1,0,0
311,5,-1,0,0
211,5,-1,0,0
312,5,-1,0,0
412,5,-1,0,0
392,5,-1,0,0
191,5,-1,0,0
284,5,-1,0,0
144,5,-1,0,0
328,5,-1,0,0
100,5,-1,0,0
226,5,-1,0,0
507,5,-1,0,0
392,5,-1,0,0
684,5,-1,0,0
333,5,-1,0,0
311,5,-1,0,0
128,5,-1,0,0
322,5,-1,0,0
202,5,-1,0,0
92,5,-1,0,0
739,5,-1,0,0
273,5,-1,0,0
260,5,-1,0,0
268,5,-1,0,0
396,5,-1,0,0
262,5,-1,0,0
308,5,-1,0,0
467,5,-1,0,0
320,5,-1,0,0
160,5,-1,0,0
245,5,-1,0,0
189,5,-1,0,0
477,5,-1,0,0
310,5,-1,0,0
65,5,-1,0,0
196,5,-1,0,0
221,5,-1,0,0
197,5,-1,0,0
221,5,-1,0,0
64,5,-1,0,0
75,5,-1,0,0
400,5,-1,0,0
378,5,-1,0,0
118,5,-1,0,0
1597,5,-1,0,0
346,5,-1,0,0
60,5,-1,0,0
276,5,-1,0,0
152,5,-1,0,0
251,5,-1,0,0
390,5,-1,0,0
306,5,-1,0,0
189,5,-1,0,0
125,5,-1,0,0
234,5,-1,0,0
79,5,-1,0,0
13,5,-1,0,0
283,5,-1,0,0
109,5,-1,0,0
132,5,-1,0,0
144,5,-1,0,0
121,5,-1,0,0
95,5,-1,0,0
31,5,-1,0,0
112,5,-1,0,0
87,5,-1,0,0
593,5,-1,0,0
99,5,-1,0,0
198,5,-1,0,0
285,5,-1,0,0
190,5,-1,0,0
172,5,-1,0,0
213,5,-1,0,0
178,5,-1,0,0
174,5,-1,0,0
631,5,-1,0,0
176,5,-1,0,0
32,5,-1,0,0
1529,5,-1,0,0
254,5,-1,0,0
200,5,-1,0,0
135,5,-1,0,0
112,5,-1,0,0
314,5,-1,0,0
597,5,-1,0,0
207,5,-1,0,0
410,5,-1,0,0
160,5,-1,0,0
42,5,-1,0,0
55,5,-1,0,0
155,5,-1,0,0
336,5,-1,0,0
233,5,-1,0,0
211,5,-1,0,0
88,5,-1,0,0
208,5,-1,0,0
305,5,-1,0,0
206,5,-1,0,0
128,5,-1,0,0
122,5,-1,0,0
66,5,-1,0,0
66,5,-1,0,0
164,5,-1,0,0
343,5,-1,0,0
126,5,-1,0,0
59,5,-1,0,0
249,5,-1,0,0
406,5,-1,0,0
250,5,-1,0,0
183,5,-1,0,0
190,5,-1,0,0
220,5,-1,0,0
153,5,-1,0,0
95,5,-1,0,0
191,5,-1,0,0
216,5,-1,0,0
89,5,-1,0,0
51,5,-1,0,0
169,5,-1,0,0
148,5,-1,0,0
132,5,-1,0,0
117,5,-1,0,0
275,5,-1,0,0
124,5,-1,0,0
118,5,-1,0,0
479,5,-1,0,0
285,5,-1,0,0
35,5,-1,0,0
322,5,-1,0,0
202,5,-1,0,0
172,5,-1,0,0
201,5,-1,0,0
216,5,-1,0,0
195,5,-1,0,0
96,5,-1,0,0
720,5,-1,0,0
188,5,-1,0,0
70,5,-1,0,0
141,5,-1,0,0
106,5,-1,0,0
395,5,-1,0,0
629,5,-1,0,0
502,5,-1,0,0
446,5,-1,0,0
241,5,-1,0,0
131,5,-1,0,0
312,5,-1,0,0
275,5,-1,0,0
120,5,-1,0,0
333,5,-1,0,0
113,5,-1,0,0
91,5,-1,0,0
128,5,-1,0,0
200,5,-1,0,0
326,5,-1,0,0
292,5,-1,0,0
68,5,-1,0,0
215,5,-1,0,0
97,5,-1,0,0
32,5,-1,0,0
162,5,-1,0,0
152,5,-1,0,0
268,5,-1,0,0
104,5,-1,0,0
852,5,-1,0,0
923,5,-1,0,0
159,5,-1,0,0
953,5,-1,0,0
416,5,-1,0,0
174,5,-1,0,0
180,5,-1,0,0
139,5,-1,0,0
294,5,-1,0,0
102,5,-1,0,0
124,5,-1,0,0
128,5,-1,0,0
130,5,-1,0,0
143,5,-1,0,0
74,5,-1,0,0
105,5,-1,0,0
477,5,-1,0,0
158,5,-1,0,0
250,5,-1,0,0
168,5,-1,0,0
520,5,-1,0,0
171,5,-1,0,0
113,5,-1,0,0
254,5,-1,0,0
149,5,-1,0,0
133,5,-1,0,0
293,5,-1,0,0
485,5,-1,0,0
374,5,-1,0,0
425,5,-1,0,0
207,5,-1,0,0
83,5,-1,0,0
228,5,-1,0,0
149,5,-1,0,0
139,5,-1,0,0
732,5,-1,0,0
142,5,-1,0,0
359,5,-1,0,0
112,5,-1,0,0
1521,5,-1,0,0
216,5,-1,0,0
161,5,-1,0,0
122,5,-1,0,0
800,5,-1,0,0
615,5,-1,0,0
254,5,-1,0,0
111,5,-1,0,0
354,5,-1,0,0
359,5,-1,0,0
97,5,-1,0,0
327,5,-1,0,0
236,5,-1,0,0
160,5,-1,0,0
180,5,-1,0,0
184,5,-1,0,0
227,5,-1,0,0
109,5,-1,0,0
492,5,-1,0,0
298,5,-1,0,0
83,5,-1,0,0
241,5,-1,0,0
204,5,-1,0,0
131,5,-1,0,0
1138,5,-1,0,0
123,5,-1,0,0
125,5,-1,0,0
295,5,-1,0,0
287,5,-1,0,0
109,5,-1,0,0
140,5,-1,0,0
204,5,-1,0,0
233,5,-1,0,0
254,5,-1,0,0
184,5,-1,0,0
193,5,-1,0,0
126,5,-1,0,0
230,5,-1,0,0
591,5,-1,0,0
294,5,-1,0,0
173,5,-1,0,0
336,5,-1,0,0
19,5,-1,0,0
153,5,-1,0,0
786,5,-1,0,0
99,5,-1,0,0
243,5,-1,0,0
260,5,-1,0,0
164,5,-1,0,0
255,5,-1,0,0
47,5,-1,0,0
463,5,-1,0,0
192,5,-1,0,0
388,5,-1,0,0
221,5,-1,0,0
126,5,-1,0,0
175,5,-1,0,0
256,5,-1,0,0
202,5,-1,0,0
104,5,-1,0,0
283,5,-1,0,0
448,5,-1,0,0
127,5,-1,0,0
378,5,-1,0,0
67,5,-1,0,0
221,5,-1,0,0
150,5,-1,0,0
144,5,-1,0,0
296,5,-1,0,0
401,5,-1,0,0
435,5,-1,0,0
388,5,-1,0,0
245,5,-1,0,0
143,5,-1,0,0
223,5,-1,0,0
423,5,-1,0,0
231,5,-1,0,0
634,5,-1,0,0
107,5,-1,0,0
227,5,-1,0,0
69,5,-1,0,0
799,5,-1,0,0
109,5,-1,0,0
127,5,-1,0,0
120,5,-1,0,0
68,5,-1,0,0
180,5,-1,0,0
112,5,-1,0,0
444,5,-1,0,0
246,5,-1,0,0
259,5,-1,0,0
223,5,-1,0,0
566,5,-1,0,0
274,5,-1,0,0
49,5,-1,0,0
380,5,-1,0,0
138,5,-1,0,0
376,5,-1,0,0
421,5,-1,0,0
121,5,-1,0,0
36,5,-1,0,0
328,5,-1,0,0
19,5,-1,0,0
866,5,-1,0,0
229,5,-1,0,0
154,5,-1,0,0
56,5,-1,0,0
1581,5,-1,0,0
117,5,-1,0,0
185,5,-1,0,0
202,5,-1,0,0
279,5,-1,0,0
180,5,-1,0,0
218,5,-1,0,0
129,5,-1,0,0
530,5,-1,0,0
104,5,-1,0,0
60,5,-1,0,0
432,5,-1,0,0
113,5,-1,0,0
516,5,-1,0,0
179,5,-1,0,0
125,5,-1,0,0
386,5,-1,0,0
262,5,-1,0,0
396,5,-1,0,0
294,5,-1,0,0
171,5,-1,0,0
614,5,-1,0,0
118,5,-1,0,0
485,5,-1,0,0
406,5,-1,0,0
287,5,-1,0,0
216,5,-1,0,0
650,5,-1,0,0
55,5,-1,0,0
371,5,-1,0,0
166,5,-1,0,0
48,5,-1,0,0
72,5,-1,0,0
55,5,-1,0,0
144,5,-1,0,0
474,5,-1,0,0
559,5,-1,0,0
261,5,-1,0,0
1101,5,-1,0,0
236,5,-1,0,0
164,5,-1,0,0
93,5,-1,0,0
912,5,-1,0,0
179,5,-1,0,0
485,5,-1,0,0
206,5,-1,0,0
311,5,-1,0,0
690,5,-1,0,0
362,5,-1,0,0
274,5,-1,0,0
163,5,-1,0,0
345,5,-1,0,0
329,5,-1,0,0
68,5,-1,0,0
143,5,-1,0,0
1062,5,-1,0,0
71,5,-1,0,0
106,5,-1,0,0
688,5,-1,0,0
103,5,-1,0,0
349,5,-1,0,0
78,5,-1,0,0
194,5,-1,0,0
224,5,-1,0,0
98,5,-1,0,0
607,5,-1,0,0
398,5,-1,0,0
103,5,-1,0,0
241,5,-1,0,0
203,5,-1,0,0
96,5,-1,0,0
238,5,-1,0,0
153,5,-1,0,0
481,5,-1,0,0
2177,5,-1,0,0
119,5,-1,0,0
245,5,-1,0,0
152,5,-1,0,0
418,5,-1,0,0
198,5,-1,0,0
198,5,-1,0,0
374,5,-1,0,0
51,5,-1,0,0
263,5,-1,0,0
229,5,-1,0,0
154,5,-1,0,0
278,5,-1,0,0
306,5,-1,0,0
114,5,-1,0,0
94,5,-1,0,0
208,5,-1,0,0
169,5,-1,0,0
332,5,-1,0,0
263,5,-1,0,0
353,5,-1,0,0
108,5,-1,0,0
441,5,-1,0,0
46,5,-1,0,0
266,5,-1,0,0
223,5,-1,0,0
105,5,-1,0,0
165,5,-1,0,0
381,5,-1,0,0
228,5,-1,0,0
128,5,-1,0,0
764,5,-1,0,0
113,5,-1,0,0
396,5,-1,0,0
133,5,-1,0,0
42,5,-1,0,0
234,5,-1,0,0
297,5,-1,0,0
50,5,-1,0,0
214,5,-1,0,0
110,5,-1,0,0
99,5,-1,0,0
274,5,-1,0,0
191,5,-1,0,0
305,5,-1,0,0
134,5,-1,0,0
112,5,-1,0,0
283,5,-1,0,0
353,5,-1,0,0
212,5,-1,0,0
225,5,-1,0,0
283,5,-1,0,0
1273,5,-1,0,0
1574,5,-1,0,0
139,5,-1,0,0
228,5,-1,0,0
62,5,-1,0,0
256,5,-1,0,0
564,5,-1,0,0
245,5,-1,0,0
161,5,-1,0,0
79,5,-1,0,0
152,5,-1,0,0
591,5,-1,0,0
113,5,-1,0,0
193,5,-1,0,0
299,5,-1,0,0
348,5,-1,0,0
103,5,-1,0,0
253,5,-1,0,0
127,5,-1,0,0
244,5,-1,0,0
157,5,-1,0,0
548,5,-1,0,0
114,5,-1,0,0
126,5,-1,0,0
161,5,-1,0,0
333,5,-1,0,0
155,5,-1,0,0
152,5,-1,0,0
145,5,-1,0,0
66,5,-1,0,0
123,5,-1,0,0
74,5,-1,0,0
248,5,-1,0,0
130,5,-1,0,0
71,5,-1,0,0
984,5,-1,0,0
252,5,-1,0,0
84,5,-1,0,0
1689,5,-1,0,0
130,5,-1,0,0
489,5,-1,0,0
41,5,-1,0,0
159,5,-1,0,0
196,5,-1,0,0
276,5,-1,0,0
697,5,-1,0,0
81,5,-1,0,0
149,5,-1,0,0
281,5,-1,0,0
122,5,-1,0,0
361,5,-1,0,0
319,5,-1,0,0
944,5,-1,0,0
282,5,-1,0,0
1102,5,-1,0,0
35,5,-1,0,0
143,5,-1,0,0
22,5,-1,0,0
90,5,-1,0,0
17,5,-1,0,0
404,5,-1,0,0
238,5,-1,0,0
71,5,-1,0,0
309,5,-1,0,0
408,5,-1,0,0
128,5,-1,0,0
297,5,-1,0,0
280,5,-1,0,0
374,5,-1,0,0
365,5,-1,0,0
177,5,-1,0,0
238,5,-1,0,0
425,5,-1,0,0
77,5,-1,0,0
223,5,-1,0,0
201,5,-1,0,0
239,5,-1,0,0
308,5,-1,0,0
137,5,-1,0,0
162,5,-1,0,0
134,5,-1,0,0
175,5,-1,0,0
125,5,-1,0,0
211,5,-1,0,0
67,5,-1,0,0
156,5,-1,0,0
943,5,-1,0,0
813,5,-1,0,0
178,5,-1,0,0
142,5,-1,0,0
194,5,-1,0,0
132,5,-1,0,0
109,5,-1,0,0
94,5,-1,0,0
31,5,-1,0,0
84,5,-1,0,0
489,5,-1,0,0
180,5,-1,0,0
314,5,-1,0,0
207,5,-1,0,0
146,5,-1,0,0
193,5,-1,0,0
177,5,-1,0,0
1040,5,-1,0,0
622,5,-1,0,0
170,5,-1,0,0
267,5,-1,0,0
1084,5,-1,0,0
528,5,-1,0,0
183,5,-1,0,0
238,5,-1,0,0
61,5,-1,0,0
923,5,-1,0,0
70,5,-1,0,0
541,5,-1,0,0
41,5,-1,0,0
221,5,-1,0,0
35,5,-1,0,0
262,5,-1,0,0
151,5,-1,0,0
135,5,-1,0,0
604,5,-1,0,0
65,5,-1,0,0
380,5,-1,0,0
693,5,-1,0,0
11,5,-1,0,0
405,5,-1,0,0
20,5,-1,0,0
202,5,-1,0,0
235,5,-1,0,0
75,5,-1,0,0
134,5,-1,0,0
101,5,-1,0,0
255,5,-1,0,0
80,5,-1,0,0
462,5,-1,0,0
161,5,-1,0,0
200,5,-1,0,0
56,5,-1,0,0
238,5,-1,0,0
418,5,-1,0,0
139,5,-1,0,0
96,5,-1,0,0
39,5,-1,0,0
471,5,-1,0,0
231,5,-1,0,0
66,5,-1,0,0
204,5,-1,0,0
159,5,-1,0,0
200,5,-1,0,0
187,5,-1,0,0
166,5,-1,0,0
144,5,-1,0,0
690,5,-1,0,0
323,5,-1,0,0
194,5,-1,0,0
82,5,-1,0,0
269,5,-1,0,0
285,5,-1,0,0
101,5,-1,0,0
294,5,-1,0,0
1119,5,-1,0,0
249,5,-1,0,0
106,5,-1,0,0
152,5,-1,0,0
12,5,-1,0,0
187,5,-1,0,0
214,5,-1,0,0
268,5,-1,0,0
193,5,-1,0,0
95,5,-1,0,0
60,5,-1,0,0
381,5,-1,0,0
206,5,-1,0,0
75,5,-1,0,0
128,5,-1,0,0
216,5,-1,0,0
155,5,-1,0,0
103,5,-1,0,0
494,5,-1,0,0
107,5,-1,0,0
147,5,-1,0,0
190,5,-1,0,0
